episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,132,131,-150,0,1,0,0,0,0,14.40907001,0.01440907001,69.40073155,6,416.4043893,0,0,0,inf,0.156990596
1,326,193,-150,0,1,0,0,0,0,28.65306854,0.02865306854,34.90027599,13,453.7035878,0,0,0,inf,0.1363528778
2,580,253,-150,0,1,0,0,0,0,46.76229095,0.04676229095,21.38475211,12,256.6170253,0,0,0,inf,0.4919796642
3,2143,1562,0,0,0,0,1,0,0,20.31320572,0.02031320572,0,1,49.22905886,0,0,0,inf,0.148529078
4,2278,134,-150,0,1,0,0,0,0,15.55256081,0.01555256081,64.29809293,7,450.0866505,0,0,0,inf,0.1585524208
5,2507,228,-150,0,1,0,0,0,0,39.57392883,0.03957392883,25.26916153,10,252.6916153,0,0,0,inf,0.1794912953
6,2759,251,-150,0,1,0,0,0,0,47.29690552,0.04729690552,21.14303228,15,317.1454842,0,0,0,inf,0.2046065734
7,4760,2000,0,0,0,1,0,0,0,21.04305077,0.02104305077,0,1,47.52162655,0,0,0,inf,0.2080140322
8,5008,247,-150,0,1,0,0,0,0,45.76481247,0.04576481247,21.85084885,11,240.3593374,0,0,0,inf,0.1758485525
9,5137,128,-150,0,1,0,0,0,0,14.23510456,0.01423510456,70.24886932,6,421.4932159,0,0,0,inf,0.1558476967
10,5268,130,-150,0,1,0,0,0,0,14.15113258,0.01415113258,70.66572192,2,141.3314438,0,0,0,inf,0.06397246657
11,7269,2000,0,0,0,1,0,0,0,27.79694176,0.02779694176,0,2,71.95036121,0,0,0,inf,0.7910177143
12,7402,132,-150,0,1,0,0,0,0,15.08260155,0.01508260155,66.30155924,7,464.1109147,0,0,0,inf,0.138084292
13,9403,2000,0,0,0,1,0,0,0,21.84535789,0.02184535789,0,1,45.77631572,0,0,0,inf,0.1597463982
14,9540,136,-150,0,1,0,0,0,0,15.09876728,0.01509876728,66.23057243,6,397.3834346,0,0,0,inf,0.1142078592
15,11541,2000,0,0,0,1,0,0,0,24.43930817,0.02443930817,0,1,40.91768855,0,0,0,inf,0.1197715543
16,11682,140,-150,0,1,0,0,0,0,15.97823048,0.01597823048,62.58515306,4,250.3406122,0,0,0,inf,0.07158721052
17,11812,129,-150,0,1,0,0,0,0,14.37031651,0.01437031651,69.5878897,7,487.1152279,0,0,0,inf,0.1452213375
18,13813,2000,0,0,0,1,0,0,0,23.81285286,0.02381285286,0,9,377.9471554,0,0,0,inf,0.5553549121
19,15814,2000,0,0,0,1,0,0,0,23.5149765,0.0235149765,0,1,42.5260897,0,0,0,inf,0.2948946052
20,16086,271,-150,0,1,0,0,0,0,53.41127396,0.05341127396,18.72263898,13,243.3943068,0,0,0,inf,0.3163726854
21,16233,146,-150,0,1,0,0,0,0,17.43999481,0.01743999481,57.3394666,6,344.0367996,0,0,0,inf,0.09867607117
22,16371,137,-150,0,1,0,0,0,0,16.19809151,0.01619809151,61.73566803,7,432.1496762,0,0,0,inf,0.1544782261
23,16613,241,-150,0,1,0,0,0,0,43.64976501,0.04364976501,22.90963078,11,252.0059385,0,0,0,inf,0.1861062954
24,18614,2000,0,0,0,1,0,0,0,21.04272842,0.02104272842,0,2,95.04470902,0,0,0,inf,0.2927784309
25,18763,148,-150,0,1,0,0,0,0,17.99444389,0.01799444389,55.57270933,6,333.436256,0,0,0,inf,0.1484607487
26,18896,132,-150,0,1,0,0,0,0,14.95497799,0.01495497799,66.86736689,6,401.2042013,0,0,0,inf,0.1541731685
27,19031,134,-150,0,1,0,0,0,0,15.19935608,0.01519935608,65.79226086,6,394.7535651,0,0,0,inf,0.1519211594
28,19183,151,-150,0,1,0,0,0,0,18.38031197,0.01838031197,54.40604065,6,326.4362439,0,0,0,inf,0.161878763
29,19690,506,0,0,0,0,1,0,0,0.005823173095,5.82E-06,0,0,0,0,0,0,inf,0.01364635173
30,21691,2000,0,0,0,1,0,0,0,31.98541641,0.03198541641,0,6,187.5854897,0,0,0,inf,0.2895243125
31,21931,239,-150,0,1,0,0,0,0,43.45646667,0.04345646667,23.01153491,10,230.1153491,0,0,0,inf,0.2402074707
32,23609,1677,0,0,0,0,1,0,0,20.95120239,0.02095120239,0,6,286.3797451,0,0,0,inf,0.6790167813
33,25610,2000,0,0,0,1,0,0,0,19.09333229,0.01909333229,0,2,104.7486091,0,0,0,inf,0.249181512
34,25769,158,-150,0,1,0,0,0,0,20.18214226,0.02018214226,49.5487539,5,247.7437695,0,0,0,inf,0.1965167157
35,27770,2000,0,0,0,1,0,0,0,21.68203354,0.02168203354,0,2,92.24227038,0,0,0,inf,0.608598765
36,27901,130,-150,0,1,0,0,0,0,14.5746479,0.0145746479,68.61229215,6,411.6737529,0,0,0,inf,0.1340955543
37,29641,1739,-150,0,1,0,0,0,0,42.47718811,0.04247718811,23.54204797,17,400.2148154,0,0,0,inf,0.6643086982
38,30099,457,-150,0,1,0,0,0,0,63.25722122,0.06325722122,15.80847183,13,205.5101338,0,0,0,inf,0.361079977
39,30251,151,-150,0,1,0,0,0,0,19.61401367,0.01961401367,50.98395549,6,305.9037329,0,0,0,inf,0.1842179414
40,30412,160,-150,0,1,0,0,0,0,21.06925201,0.02106925201,47.46252972,8,379.7002378,0,0,0,inf,0.1759336427
41,32062,1649,-150,0,1,0,0,0,0,40.63640213,0.04063640213,24.60847781,13,319.9102115,0,0,0,inf,0.4838244299
42,32568,505,0,0,0,0,1,0,0,0.005866122432,5.87E-06,0,0,0,0,0,0,inf,0.01424691953
43,32811,242,-150,0,1,0,0,0,0,44.53001022,0.04453001022,22.45676556,12,269.4811867,0,0,0,inf,0.1975097939
44,34812,2000,0,0,0,1,0,0,0,23.74845123,0.02374845123,0,11,463.1880998,0,0,0,inf,0.3258119143
45,34965,152,-150,0,1,0,0,0,0,19.67152786,0.01967152786,50.83489229,6,305.0093537,0,0,0,inf,0.1758709313
46,35140,174,-150,0,1,0,0,0,0,23.8072052,0.0238072052,42.00409043,1,42.00409043,0,0,0,inf,0.06122633486
47,35309,168,-150,0,1,0,0,0,0,22.86071587,0.02286071587,43.74316211,4,174.9726484,0,0,0,inf,0.1823183543
48,35441,131,-150,0,1,0,0,0,0,14.74354744,0.01474354744,67.82628157,6,406.9576894,0,0,0,inf,0.1520621097
49,37442,2000,0,0,0,1,0,0,0,21.38678932,0.02138678932,0,2,93.51567315,0,0,0,inf,0.2208598457
50,39443,2000,0,0,0,1,0,0,0,22.10998726,0.02210998726,0,10,452.284295,0,0,0,inf,0.3842897203
51,39619,175,-150,0,1,0,0,0,0,24.33628654,0.02433628654,41.09090342,4,164.3636137,0,0,0,inf,0.09030151231
52,40116,496,0,0,0,0,1,0,0,0.005868860055,5.87E-06,0,0,0,0,0,0,inf,0.01412630467
53,42117,2000,0,0,0,1,0,0,0,35.60803223,0.03560803223,0,14,393.1697183,0,0,0,inf,0.9416643627
54,42248,130,-150,0,1,0,0,0,0,14.7690239,0.0147690239,67.70928174,5,338.5464087,0,0,0,inf,0.1490547919
55,44249,2000,0,0,0,1,0,0,0,24.63430405,0.02463430405,0,6,243.5627972,0,0,0,inf,0.3739491872
56,44689,439,-150,0,1,0,0,0,0,57.55464554,0.05755464554,17.37479209,13,225.8722972,0,0,0,inf,0.3078932734
57,44983,293,-150,0,1,0,0,0,0,60.79322815,0.06079322815,16.44920052,14,230.2888073,0,0,0,inf,0.3417847612
58,45119,135,-150,0,1,0,0,0,0,15.49433231,0.01549433231,64.53972845,6,387.2383707,0,0,0,inf,0.1670197508
59,45298,178,-150,0,1,0,0,0,0,24.95839691,0.02495839691,40.0666759,4,160.2667036,0,0,0,inf,0.1008515044
60,46426,1127,0,0,0,0,1,0,0,21.51483536,0.02151483536,0,8,371.8364499,0,0,0,inf,0.3456781557
61,46904,477,0,0,0,0,1,0,0,0.005891770124,5.89E-06,0,0,0,0,0,0,inf,0.01433753022
62,47047,142,-150,0,1,0,0,0,0,17.61704445,0.01761704445,56.76321036,6,340.5792622,0,0,0,inf,0.1467658311
63,49048,2000,0,0,0,1,0,0,0,21.98773193,0.02198773193,0,1,45.47990684,0,0,0,inf,0.1791139589
64,49186,137,-150,0,1,0,0,0,0,16.04100609,0.01604100609,62.34022944,6,374.0413766,0,0,0,inf,0.1646503171
