episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,226,225,400,1,0,0,0,0,0,41.7207489,0.0417207489,0,4,95.87555606,0,0,0,inf,0.2205405762
1,464,237,400,1,0,0,0,0,0,46.43050003,0.04643050003,0,6,129.2254013,0,0,0,inf,0.4548658828
2,1351,886,200,1,0,0,0,0,0,174.8869476,0.1748869476,0,47,268.7450415,0,0,0,inf,0.5577601896
3,2110,758,200,1,0,0,0,0,0,159.7810211,0.1597810211,0,8,50.06852468,0,0,0,inf,0.7300352544
4,2252,141,-150,0,1,0,0,0,0,21.3491745,0.0213491745,46.84021858,4,187.3608743,0,0,0,inf,3.456517116
5,2488,235,-150,0,1,0,0,0,0,44.67722321,0.04467722321,22.38276975,12,268.593237,0,0,0,inf,0.327864063
6,3263,774,400,1,0,0,0,0,0,181.4995575,0.1814995575,0,18,99.17379551,0,0,0,inf,0.4585812695
7,4049,785,0,0,0,0,0,1,0,182.8428955,0.1828428955,0,70,382.8423292,0,0,0,inf,0.3592379541
8,4356,306,400,1,0,0,0,0,0,62.0478363,0.0620478363,0,12,193.3991693,0,0,0,inf,0.2132586522
9,4665,308,600,1,0,0,0,0,0,62.02697754,0.06202697754,0,10,161.2201722,0,0,0,inf,0.2235333221
10,4887,221,400,1,0,0,0,0,0,41.42441177,0.04142441177,0,0,0,0,0,0,inf,0.1702393506
11,5766,878,200,1,0,0,0,0,0,174.7649994,0.1747649994,0,49,280.3765066,0,0,0,inf,0.487771564
12,5988,221,-150,0,1,0,0,0,0,41.40268707,0.04140268707,24.15302172,10,241.5302172,0,0,0,inf,0.3124119359
13,6699,710,-150,0,1,0,0,0,0,116.8868484,0.1168868484,8.555282423,8,68.44225938,0,0,0,inf,1.131896058
14,7474,774,400,1,0,0,0,0,0,181.3744202,0.1813744202,0,22,121.2960459,0,0,0,inf,0.3954437524
15,7604,129,-150,0,1,0,0,0,0,16.83530617,0.01683530617,59.39897915,1,59.39897915,0,0,0,inf,3.522122494
16,7914,309,400,1,0,0,0,0,0,62.48997116,0.06248997116,0,0,0,0,0,0,inf,0.2021669251
17,8152,237,400,1,0,0,0,0,0,45.77885437,0.04577885437,0,0,0,0,0,0,inf,0.2957507557
18,8951,798,400,1,0,0,0,0,0,185.4184265,0.1854184265,0,84,453.029408,0,0,0,inf,0.3810443749
19,9733,781,400,1,0,0,0,0,0,159.8981171,0.1598981171,0,20,125.0796468,0,0,0,inf,0.6129373334
20,9853,119,-150,0,1,0,0,0,0,16.28249168,0.01628249168,61.41566165,1,61.41566165,0,0,0,inf,3.505040175
21,10083,229,-150,0,1,0,0,0,0,43.89709854,0.04389709854,22.7805489,10,227.805489,0,0,0,inf,0.3100947392
22,10856,772,400,1,0,0,0,0,0,181.2874908,0.1812874908,0,17,93.77370673,0,0,0,inf,0.4345145505
23,11077,220,400,1,0,0,0,0,0,41.623806,0.041623806,0,2,48.04942633,0,0,0,inf,0.1947931061
24,11960,882,200,1,0,0,0,0,0,174.6549683,0.1746549683,0,28,160.3160808,0,0,0,inf,0.5866146692
25,12269,308,400,1,0,0,0,0,0,62.03304672,0.06203304672,0,11,177.3248386,0,0,0,inf,0.2086602113
26,12508,238,400,1,0,0,0,0,0,45.8951416,0.0458951416,0,0,0,0,0,0,inf,0.3267069193
27,13308,799,400,1,0,0,0,0,0,185.5189514,0.1855189514,0,71,382.710227,0,0,0,inf,0.3510922753
28,13619,310,400,1,0,0,0,0,0,62.54927063,0.06254927063,0,0,0,0,0,0,inf,0.221098467
29,13925,305,600,1,0,0,0,0,0,62.02893066,0.06202893066,0,10,161.2150958,0,0,0,inf,0.2079939061
30,14151,225,-150,0,1,0,0,0,0,43.04193115,0.04304193115,23.2331583,8,185.8652664,0,0,0,inf,0.3186163996
31,14662,510,-150,0,1,0,0,0,0,99.53058624,0.09953058624,10.04716276,8,80.37730211,0,0,0,inf,0.619024623
32,15438,775,400,1,0,0,0,0,0,181.5818024,0.1815818024,0,23,126.6646751,0,0,0,inf,0.5058295815
33,16235,796,400,1,0,0,0,0,0,185.8270874,0.1858270874,0,80,430.5077431,0,0,0,inf,0.4010055071
34,16369,133,-150,0,1,0,0,0,0,20.46757889,0.02046757889,48.85775721,2,97.71551442,0,0,0,inf,3.442599121
35,17238,868,200,1,0,0,0,0,0,174.6943359,0.1746943359,0,56,320.5599065,0,0,0,inf,0.5410615443
36,17461,222,400,1,0,0,0,0,0,42.0790596,0.0420790596,0,10,237.6478965,0,0,0,inf,0.2611487055
37,17702,240,400,1,0,0,0,0,0,47.05238342,0.04705238342,0,4,85.01163403,0,0,0,inf,0.5000186422
38,18010,307,400,1,0,0,0,0,0,62.56344223,0.06256344223,0,0,0,0,0,0,inf,0.1871675311
39,18782,771,400,1,0,0,0,0,0,180.8526154,0.1808526154,0,17,93.99919358,0,0,0,inf,0.5021153249
40,19090,307,400,1,0,0,0,0,0,61.7333107,0.0617333107,0,11,178.1858105,0,0,0,inf,0.2049132558
41,19889,798,0,0,0,0,0,1,0,185.1667786,0.1851667786,0,79,426.6424064,0,0,0,inf,0.373353092
42,20113,223,600,1,0,0,0,0,0,42.28074265,0.04228074265,0,5,118.257147,0,0,0,inf,0.2123457187
43,20966,852,200,1,0,0,0,0,0,175.1591492,0.1751591492,0,44,251.2001241,0,0,0,inf,0.5015453588
44,21114,147,-150,0,1,0,0,0,0,23.4976368,0.0234976368,42.55747115,2,85.1149423,0,0,0,inf,3.383052539
45,21803,688,-150,0,1,0,0,0,0,117.160553,0.117160553,8.535296007,24,204.8471042,0,0,0,inf,1.039062101
46,22018,214,-150,0,1,0,0,0,0,38.73973846,0.03873973846,25.81328733,8,206.5062986,0,0,0,inf,0.5708927869
47,22325,306,400,1,0,0,0,0,0,62.55237198,0.06255237198,0,2,31.973208,0,0,0,inf,0.2120930476
48,22559,233,-150,0,1,0,0,0,0,44.79556274,0.04479556274,22.32363964,11,245.560036,0,0,0,inf,0.2957187525
49,22699,139,-150,0,1,0,0,0,0,20.45799828,0.02045799828,48.88063761,2,97.76127523,0,0,0,inf,3.446195599
50,23007,307,400,1,0,0,0,0,0,62.72818756,0.06272818756,0,0,0,0,0,0,inf,0.1884919118
51,23788,780,0,0,0,0,0,1,0,181.6285248,0.1816285248,0,56,308.3216145,0,0,0,inf,0.3852747217
