episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,558,557,10514.84412,1,0,0,0,0,0,69.438797,0.069438797,0,1,14.40117115,0,0,0,inf,0.07867063806
1,1031,472,7340.344742,1,0,0,0,0,0,48.71965408,0.04871965408,0,0,0,0,0,0,inf,0.0491606073
2,1439,407,12359.59591,0,0,0,0,1,0,82.68981934,0.08268981934,0,0,0,0,0,0,inf,0.07330278691
3,1811,371,5698.140132,0,1,0,0,0,0,43.84314728,0.04384314728,22.80858155,4,91.23432619,0,0,0,inf,0.08251399943
4,2676,864,9063.802572,1,0,0,0,0,0,66.65022278,0.06665022278,0,2,30.00740158,0,0,0,inf,0.1051963907
5,3152,475,7305.167795,1,0,0,0,0,0,47.60731506,0.04760731506,0,0,0,0,0,0,inf,0.0453418822
6,3568,415,12228.26305,0,0,0,0,1,0,82.87164307,0.08287164307,0,0,0,0,0,0,inf,0.08020537959
7,4039,470,10467.56001,1,0,0,0,0,0,68.7895813,0.0687895813,0,7,101.759596,0,0,0,inf,0.08457332047
8,5129,1089,7950.109636,1,0,0,0,0,0,66.68533325,0.06668533325,0,2,29.99160239,0,0,0,inf,0.1184292776
9,5535,405,12076.86471,0,0,0,0,1,0,82.61347961,0.08261347961,0,0,0,0,0,0,inf,0.08686802254
10,6029,493,7257.929501,1,0,0,0,0,0,48.0902977,0.0480902977,0,0,0,0,0,0,inf,0.05388206929
11,6431,401,12363.71687,0,0,0,0,1,0,82.67074585,0.08267074585,0,0,0,0,0,0,inf,0.07277945708
12,7330,898,8971.339233,1,0,0,0,0,0,66.61489105,0.06661489105,0,4,60.04663427,0,0,0,inf,0.09975277864
13,7866,535,7202.346238,1,0,0,0,0,0,48.74860764,0.04874860764,0,0,0,0,0,0,inf,0.05126830224
14,8383,516,10390.31526,1,0,0,0,0,0,70.61856842,0.07061856842,0,3,42.48174477,0,0,0,inf,0.07840751464
15,8823,439,7303.158014,1,0,0,0,0,0,47.28894043,0.04728894043,0,0,0,0,0,0,inf,0.05262183719
16,9231,407,12204.92435,0,0,0,0,1,0,82.96426392,0.08296426392,0,0,0,0,0,0,inf,0.0762310426
17,10174,942,8734.962472,1,0,0,0,0,0,66.64149475,0.06664149475,0,4,60.02266328,0,0,0,inf,0.1014830358
18,10735,560,10423.49498,1,0,0,0,0,0,70.61064911,0.07061064911,0,5,70.81084883,0,0,0,inf,0.07829432479
19,11136,400,12230.91884,0,0,0,0,1,0,82.54915619,0.08254915619,0,0,0,0,0,0,inf,0.08357284475
20,12003,866,9169.782233,1,0,0,0,0,0,66.61997986,0.06661997986,0,2,30.02102379,0,0,0,inf,0.08464373076
21,12470,466,7290.141168,1,0,0,0,0,0,47.87849808,0.04787849808,0,0,0,0,0,0,inf,0.05075207492
22,12986,515,10552.85058,1,0,0,0,0,0,70.12315369,0.07012315369,0,3,42.78187506,0,0,0,inf,0.07817803999
23,13523,536,7137.006766,1,0,0,0,0,0,47.77590179,0.04777590179,0,0,0,0,0,0,inf,0.05384754106
24,13924,400,12081.58257,0,0,0,0,1,0,82.50281525,0.08250281525,0,0,0,0,0,0,inf,0.08210175286
25,14844,919,8693.875195,1,0,0,0,0,0,66.65642548,0.06665642548,0,2,30.00460924,0,0,0,inf,0.1163613803
26,15367,522,10605.11546,1,0,0,0,0,0,70.31549072,0.07031549072,0,1,14.22161731,0,0,0,inf,0.07574981931
27,15887,519,7171.189486,1,0,0,0,0,0,48.39552307,0.04839552307,0,0,0,0,0,0,inf,0.05325603036
28,16284,396,11950.54084,0,0,0,0,1,0,82.46129608,0.08246129608,0,2,24.25380263,0,0,0,inf,0.08702406523
29,16835,550,10563.71174,1,0,0,0,0,0,69.98888397,0.06998888397,0,1,14.28798322,0,0,0,inf,0.07315899858
30,18836,2000,-16625.74745,0,0,1,0,0,0,75.18598938,0.07518598938,0,9,119.7031531,0,0,0,inf,0.2155013434
31,19843,1006,8377.244128,1,0,0,0,0,0,66.61777496,0.06661777496,0,6,90.06605224,0,0,0,inf,0.1187044265
32,20269,425,7433.556601,1,0,0,0,0,0,48.10118866,0.04810118866,0,0,0,0,0,0,inf,0.04712159891
33,20681,411,12255.53097,0,0,0,0,1,0,82.97557068,0.08297557068,0,2,24.1034799,0,0,0,inf,0.08318573471
34,21207,525,10306.33238,1,0,0,0,0,0,69.52877808,0.06952877808,0,7,100.6777365,0,0,0,inf,0.08654509394
35,21728,520,10502.44866,1,0,0,0,0,0,69.35317993,0.06935317993,0,3,43.25684854,0,0,0,inf,0.07964763288
36,22184,455,7351.944296,1,0,0,0,0,0,48.18826675,0.04818826675,0,0,0,0,0,0,inf,0.05463758897
37,22584,399,11925.209,0,0,0,0,1,0,82.28249359,0.08228249359,0,2,24.30650692,0,0,0,inf,0.08420274297
38,23387,802,9006.086726,1,0,0,0,0,0,66.67207336,0.06667207336,0,2,29.99756718,0,0,0,inf,0.1245945071
39,23790,402,12145.5758,0,0,0,0,1,0,82.46977997,0.08246977997,0,0,0,0,0,0,inf,0.06837708486
40,24279,488,7264.007337,1,0,0,0,0,0,48.05871201,0.04805871201,0,0,0,0,0,0,inf,0.05085740518
41,25148,868,9038.249916,1,0,0,0,0,0,66.56298828,0.06656298828,0,4,60.09345589,0,0,0,inf,0.09232311791
42,25685,536,10578.79553,1,0,0,0,0,0,69.13757324,0.06913757324,0,2,28.9278305,0,0,0,inf,0.07769216156
43,26173,487,7268.368276,1,0,0,0,0,0,48.20254517,0.04820254517,0,0,0,0,0,0,inf,0.05321937353
44,27061,887,8648.033462,1,0,0,0,0,0,66.5455246,0.0665455246,0,6,90.16383951,0,0,0,inf,0.1176941734
45,27541,479,10620.58702,1,0,0,0,0,0,68.98619843,0.06898619843,0,2,28.99130617,0,0,0,inf,0.08004929008
46,27967,425,12311.61168,0,0,0,0,1,0,82.84651184,0.08284651184,0,0,0,0,0,0,inf,0.08170664455
47,28527,559,10435.65207,1,0,0,0,0,0,69.69573975,0.06969573975,0,3,43.04423787,0,0,0,inf,0.08300485804
48,29004,476,7334.051257,1,0,0,0,0,0,48.32966614,0.04832966614,0,0,0,0,0,0,inf,0.04679702401
49,29867,862,9194.166291,1,0,0,0,0,0,66.51039886,0.06651039886,0,4,60.14097146,0,0,0,inf,0.09241419083
50,30271,403,12177.51189,0,0,0,0,1,0,82.81174469,0.08281174469,0,2,24.15116367,0,0,0,inf,0.08020102933
