episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,1560,1559,0,0,0,0,1,0,0,21.09802055,0.02109802055,0,2,94.79562288,0,0,0,inf,0.6592561223
1,1856,295,-150,0,1,0,0,0,0,63.00081253,0.06300081253,15.87281116,11,174.6009227,0,0,0,inf,0.1007583042
2,3857,2000,0,0,0,1,0,0,0,20.69437981,0.02069437981,0,2,96.64459717,0,0,0,inf,0.3200611712
3,5858,2000,0,0,0,1,0,0,0,22.6595211,0.0226595211,0,2,88.26311867,0,0,0,inf,0.3765389229
4,7859,2000,0,0,0,1,0,0,0,31.01814651,0.03101814651,0,4,128.9567705,0,0,0,inf,0.19007284
5,8264,404,-150,0,1,0,0,0,0,73.90691376,0.07390691376,13.53053387,17,230.0190758,0,0,0,inf,0.3789350177
6,8392,127,-150,0,1,0,0,0,0,14.19711971,0.01419711971,70.43682241,5,352.1841121,0,0,0,inf,0.1363155657
7,10393,2000,0,0,0,1,0,0,0,20.54621696,0.02054621696,0,2,97.34152051,0,0,0,inf,0.2490021256
8,10515,121,-150,0,1,0,0,0,0,12.93885803,0.01293885803,77.28657332,5,386.4328666,0,0,0,inf,0.1220910939
9,10780,264,-150,0,1,0,0,0,0,52.07361603,0.05207361603,19.20358286,12,230.4429943,0,0,0,inf,0.4280526475
10,11132,351,-150,0,1,0,0,0,0,50.81900024,0.05081900024,19.67767951,9,177.0991156,0,0,0,inf,0.1223142596
11,11253,120,-150,0,1,0,0,0,0,12.84028721,0.01284028721,77.8798779,4,311.5195116,0,0,0,inf,0.1248994217
12,12675,1421,0,0,0,0,1,0,0,38.90853882,0.03890853882,0,9,231.3116934,0,0,0,inf,0.4879035523
13,13264,588,0,0,0,0,0,1,0,78.70707703,0.07870707703,0,28,355.7494581,0,0,0,inf,0.3907623088
14,15265,2000,0,0,0,1,0,0,0,26.53654671,0.02653654671,0,21,791.361447,0,0,0,inf,0.3468956582
15,15534,268,-150,0,1,0,0,0,0,53.87947083,0.05387947083,18.55994472,11,204.1593919,0,0,0,inf,0.37710594
16,15775,240,-150,0,1,0,0,0,0,43.21866989,0.04321866989,23.13814846,2,46.27629691,0,0,0,inf,0.1697111105
17,15892,116,-150,0,1,0,0,0,0,12.1087389,0.0121087389,82.58498332,3,247.75495,0,0,0,inf,0.102065521
18,17893,2000,0,0,0,1,0,0,0,24.43641472,0.02443641472,0,2,81.845067,0,0,0,inf,0.2777963838
19,19894,2000,0,0,0,1,0,0,0,25.89980507,0.02589980507,0,10,386.103292,0,0,0,inf,0.3923792102
20,21895,2000,0,0,0,1,0,0,0,25.04276657,0.02504276657,0,6,239.590142,0,0,0,inf,0.3783829433
