episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,416,415,11998.31819,0,0,0,0,1,0,82.50376129,0.08250376129,0,0,0,0,0,0,inf,0.0886104747
1,862,445,7351.039464,1,0,0,0,0,0,47.92837906,0.04792837906,0,0,0,0,0,0,inf,0.05084456645
2,1382,519,10575.58895,1,0,0,0,0,0,69.74134827,0.06974134827,0,2,28.67739225,0,0,0,inf,0.07798684671
3,1794,411,12186.55665,0,0,0,0,1,0,82.86962128,0.08286962128,0,2,24.13429637,0,0,0,inf,0.0966605131
4,2735,940,8870.336507,1,0,0,0,0,0,66.6267395,0.0666267395,0,2,30.01797799,0,0,0,inf,0.09977160414
5,3202,466,7372.119619,1,0,0,0,0,0,49.35894012,0.04935894012,0,0,0,0,0,0,inf,0.0479977728
6,3722,519,10565.65374,1,0,0,0,0,0,69.71674347,0.06971674347,0,3,43.03126983,0,0,0,inf,0.07411790997
7,4217,494,7257.397721,1,0,0,0,0,0,47.97483444,0.04797483444,0,0,0,0,0,0,inf,0.04991800114
8,4708,490,10529.74652,1,0,0,0,0,0,69.22414398,0.06922414398,0,3,43.33748065,0,0,0,inf,0.0785955521
9,5117,408,12246.8811,0,0,0,0,1,0,82.64012909,0.08264012909,0,0,0,0,0,0,inf,0.08229623481
10,6120,1002,8522.222841,1,0,0,0,0,0,66.59436035,0.06659436035,0,2,30.03257317,0,0,0,inf,0.103108813
11,6516,395,12234.64555,0,0,0,0,1,0,82.66744232,0.08266744232,0,0,0,0,0,0,inf,0.07122196556
12,7049,532,10547.84488,1,0,0,0,0,0,69.97794342,0.06997794342,0,3,42.87065114,0,0,0,inf,0.07734344303
13,9050,2000,-8132.15688,0,0,1,0,0,0,75.57978058,0.07557978058,0,7,92.61736335,0,0,0,inf,0.1900917436
14,9577,526,7197.453981,1,0,0,0,0,0,47.94689941,0.04794689941,0,0,0,0,0,0,inf,0.05112006097
15,10072,494,10535.89998,1,0,0,0,0,0,69.97441101,0.06997441101,0,3,42.87281531,0,0,0,inf,0.07412791
16,10553,480,7295.053116,1,0,0,0,0,0,48.59471512,0.04859471512,0,0,0,0,0,0,inf,0.055561196
17,10963,409,12148.84651,0,0,0,0,1,0,82.51620483,0.08251620483,0,0,0,0,0,0,inf,0.09014434926
18,11920,956,8970.039593,1,0,0,0,0,0,66.61759949,0.06661759949,0,2,30.02209649,0,0,0,inf,0.09193345094
19,12334,413,11971.30544,0,0,0,0,1,0,82.5345993,0.0825345993,0,0,0,0,0,0,inf,0.07261561526
20,13196,861,8946.844726,1,0,0,0,0,0,66.50300598,0.06650300598,0,2,30.07382855,0,0,0,inf,0.1071578506
21,13705,508,10512.14226,1,0,0,0,0,0,69.03562164,0.06903562164,0,2,28.97055103,0,0,0,inf,0.07975522612
22,14196,490,7259.941084,1,0,0,0,0,0,48.98500824,0.04898500824,0,0,0,0,0,0,inf,0.05372920324
23,14601,404,12321.89872,0,0,0,0,1,0,82.79222107,0.08279222107,0,0,0,0,0,0,inf,0.08039651025
24,15114,512,10478.434,1,0,0,0,0,0,69.90198517,0.06990198517,0,5,71.5287268,0,0,0,inf,0.08098342424
25,15624,509,7234.866758,1,0,0,0,0,0,47.61580658,0.04761580658,0,0,0,0,0,0,inf,0.04739213041
26,16641,1016,8444.967807,1,0,0,0,0,0,66.7598877,0.0667598877,0,8,119.8324365,0,0,0,inf,0.1082820082
27,17050,408,12371.03349,0,0,0,0,1,0,82.87487793,0.08287487793,0,0,0,0,0,0,inf,0.08364182206
28,17940,889,9157.111611,1,0,0,0,0,0,66.63761902,0.06663761902,0,2,30.01307714,0,0,0,inf,0.09006597175
29,18385,444,7354.200288,1,0,0,0,0,0,47.51603317,0.04751603317,0,0,0,0,0,0,inf,0.04880778388
30,18924,538,10530.33814,1,0,0,0,0,0,70.02936554,0.07002936554,0,3,42.83917149,0,0,0,inf,0.07752280867
31,19324,399,12378.83595,0,0,0,0,1,0,82.67605591,0.08267605591,0,0,0,0,0,0,inf,0.07052876149
32,19831,506,10566.8433,1,0,0,0,0,0,70.43798828,0.07043798828,0,3,42.59065418,0,0,0,inf,0.07913144759
33,20747,915,8792.673491,1,0,0,0,0,0,66.73009491,0.06673009491,0,6,89.91445326,0,0,0,inf,0.1076413648
34,21201,453,7377.419604,1,0,0,0,0,0,48.56466293,0.04856466293,0,0,0,0,0,0,inf,0.05158861237
35,22033,831,9033.021276,1,0,0,0,0,0,66.67588043,0.06667588043,0,4,59.99170876,0,0,0,inf,0.111353781
36,22536,502,10549.48237,1,0,0,0,0,0,69.97665405,0.06997665405,0,3,42.87144106,0,0,0,inf,0.08031748571
37,22942,405,12271.80935,0,0,0,0,1,0,82.59024811,0.08259024811,0,0,0,0,0,0,inf,0.06931562492
38,23404,461,7286.811453,1,0,0,0,0,0,48.04919052,0.04804919052,0,0,0,0,0,0,inf,0.05651528469
39,24401,996,8738.634249,1,0,0,0,0,0,66.67711639,0.06667711639,0,2,29.99529836,0,0,0,inf,0.09979683647
40,24813,411,12120.68282,0,0,0,0,1,0,82.97094727,0.08297094727,0,0,0,0,0,0,inf,0.08095738055
41,25332,518,7213.348688,1,0,0,0,0,0,47.97502899,0.04797502899,0,0,0,0,0,0,inf,0.05272611242
42,25833,500,10617.77727,1,0,0,0,0,0,69.77220917,0.06977220917,0,2,28.66470797,0,0,0,inf,0.07927091272
43,26281,447,7375.063524,1,0,0,0,0,0,48.17039871,0.04817039871,0,0,0,0,0,0,inf,0.04981451624
44,26801,519,10583.00288,1,0,0,0,0,0,68.84176636,0.06884176636,0,0,0,0,0,0,inf,0.07832615571
