episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,164,163,-150,0,1,0,0,0,0,20.80890846,0.02080890846,48.05634096,10,480.5634096,0,0,0,inf,0.2633716218
1,2165,2000,0,0,0,1,0,0,0,38.7931366,0.0387931366,0,12,309.333069,0,0,0,inf,0.6203981762
2,2296,130,-150,0,1,0,0,0,0,14.59356213,0.01459356213,68.52336608,6,411.1401965,0,0,0,inf,0.1465010328
3,2431,134,-150,0,1,0,0,0,0,15.43496227,0.01543496227,64.78797825,6,388.7278695,0,0,0,inf,0.1430553184
4,3100,668,0,0,0,0,1,0,0,20.45039749,0.02045039749,0,2,97.79761009,0,0,0,inf,0.769641498
5,3290,189,-150,0,1,0,0,0,0,27.75695419,0.02775695419,36.02700761,10,360.2700761,0,0,0,inf,0.2139582006
6,5291,2000,0,0,0,1,0,0,0,21.16755867,0.02116755867,0,19,897.5999687,0,0,0,inf,0.3156089905
7,5785,493,-150,0,1,0,0,0,0,64.29057312,0.06429057312,15.55437993,10,155.5437993,0,0,0,inf,0.3340230021
8,7786,2000,0,0,0,1,0,0,0,23.49101639,0.02349101639,0,6,255.41679,0,0,0,inf,0.3223517429
9,9507,1720,0,0,0,0,1,0,0,16.19264412,0.01619264412,0,7,432.2950562,0,0,0,inf,0.5416832216
10,11508,2000,0,0,0,1,0,0,0,24.14917183,0.02414917183,0,18,745.3671756,0,0,0,inf,0.363135786
11,11698,189,-150,0,1,0,0,0,0,27.65827751,0.02765827751,36.15554149,10,361.5554149,0,0,0,inf,0.2239673563
12,11829,130,-150,0,1,0,0,0,0,14.76063156,0.01476063156,67.74777867,6,406.486672,0,0,0,inf,0.1551973983
13,13830,2000,0,0,0,1,0,0,0,21.70135689,0.02170135689,0,2,92.1601359,0,0,0,inf,0.2201558641
14,14239,408,-150,0,1,0,0,0,0,34.81341553,0.03481341553,28.72455876,13,373.4192639,0,0,0,inf,0.4009381983
15,14429,189,-150,0,1,0,0,0,0,28.69464874,0.02869464874,34.84970347,9,313.6473313,0,0,0,inf,0.150376537
16,14570,140,-150,0,1,0,0,0,0,16.62597847,0.01662597847,60.14683598,7,421.0278518,0,0,0,inf,0.1579788815
17,14777,206,-150,0,1,0,0,0,0,32.93611908,0.03293611908,30.36180424,10,303.6180424,0,0,0,inf,0.3034092158
18,16176,1398,0,0,0,0,1,0,0,16.95921135,0.01695921135,0,2,117.9300121,0,0,0,inf,0.1795339957
19,18177,2000,0,0,0,1,0,0,0,21.73296928,0.02173296928,0,2,92.02608138,0,0,0,inf,0.1625630461
20,18408,230,-150,0,1,0,0,0,0,41.09781647,0.04109781647,24.33219295,13,316.3185083,0,0,0,inf,0.1574356192
21,18573,164,-150,0,1,0,0,0,0,21.64392662,0.02164392662,46.20233738,10,462.0233738,0,0,0,inf,0.2751750322
22,18705,131,-150,0,1,0,0,0,0,14.7821188,0.0147821188,67.64930073,5,338.2465037,0,0,0,inf,0.1406314581
23,20706,2000,0,0,0,1,0,0,0,22.6865387,0.0226865387,0,9,396.7110241,0,0,0,inf,0.3791188382
24,20948,241,-150,0,1,0,0,0,0,36.177845,0.036177845,27.64122628,9,248.7710365,0,0,0,inf,0.3487168958
25,21088,139,-150,0,1,0,0,0,0,16.54460335,0.01654460335,60.44266997,6,362.6560198,0,0,0,inf,0.1594775161
26,23089,2000,0,0,0,1,0,0,0,22.85789299,0.02285789299,0,3,131.2456927,0,0,0,inf,0.190835885
27,23296,206,-150,0,1,0,0,0,0,32.88721848,0.03288721848,30.40694976,9,273.6625479,0,0,0,inf,0.3126780268
28,23435,138,-150,0,1,0,0,0,0,15.9958601,0.0159958601,62.51617567,6,375.097054,0,0,0,inf,0.1598294618
29,23924,488,0,0,0,0,1,0,0,0.00575608341,5.76E-06,0,0,0,0,0,0,inf,0.01337199568
30,24234,309,-150,0,1,0,0,0,0,67.49759674,0.06749759674,14.8153423,13,192.5994499,0,0,0,inf,0.2063390466
31,26235,2000,0,0,0,1,0,0,0,50.28815842,0.05028815842,0,12,238.6247653,0,0,0,inf,0.9984553095
32,28058,1822,0,0,0,0,1,0,0,18.00607681,0.01800607681,0,2,111.0736126,0,0,0,inf,0.2012756804
33,28478,419,-150,0,1,0,0,0,0,60.71446991,0.06071446991,16.47053827,9,148.2348444,0,0,0,inf,0.7978420408
34,28615,136,-150,0,1,0,0,0,0,15.80712032,0.01580712032,63.26262972,6,379.5757783,0,0,0,inf,0.1595906322
35,28752,136,-150,0,1,0,0,0,0,15.7799654,0.0157799654,63.3714951,6,380.2289706,0,0,0,inf,0.1457677072
36,30753,2000,0,0,0,1,0,0,0,22.2477417,0.0222477417,0,5,224.7419117,0,0,0,inf,0.2671861402
37,31117,363,-150,0,1,0,0,0,0,41.17483902,0.04117483902,24.28667662,10,242.8667662,0,0,0,inf,0.4972870597
38,31346,228,-150,0,1,0,0,0,0,39.59585571,0.03959585571,25.2551683,15,378.8275245,0,0,0,inf,0.1899556391
39,33347,2000,0,0,0,1,0,0,0,21.70763397,0.02170763397,0,4,184.2669729,0,0,0,inf,0.2433901538
40,33485,137,-150,0,1,0,0,0,0,16.24981117,0.01624981117,61.53917663,6,369.2350598,0,0,0,inf,0.162882963
41,33815,329,-150,0,1,0,0,0,0,54.81949997,0.05481949997,18.24168408,21,383.0753657,0,0,0,inf,0.2613904126
42,34548,732,0,0,0,0,1,0,0,38.11142731,0.03811142731,0,7,183.6719455,0,0,0,inf,0.291763267
43,35037,488,0,0,0,0,1,0,0,0.005744898692,5.74E-06,0,0,0,0,0,0,inf,0.01339572097
44,35168,130,-150,0,1,0,0,0,0,14.61902618,0.01461902618,68.40400909,6,410.4240545,0,0,0,inf,0.135964397
45,36841,1672,0,0,0,0,1,0,0,43.15656662,0.04315656662,0,12,278.0573373,0,0,0,inf,0.8056086773
46,37045,203,-150,0,1,0,0,0,0,31.31014633,0.03131014633,31.93852847,9,287.4467562,0,0,0,inf,0.3087780385
47,37519,473,0,0,0,0,1,0,0,0.005769266747,5.77E-06,0,0,0,0,0,0,inf,0.01359882176
48,37648,128,-150,0,1,0,0,0,0,14.30300045,0.01430300045,69.91540016,6,419.492401,0,0,0,inf,0.1352696884
49,37842,193,-150,0,1,0,0,0,0,28.84052086,0.02884052086,34.67343759,11,381.4078135,0,0,0,inf,0.1938385282
50,38087,244,-150,0,1,0,0,0,0,44.01042938,0.04401042938,22.72188693,14,318.106417,0,0,0,inf,0.1953456018
51,38644,556,0,0,0,0,0,1,0,79.82302856,0.07982302856,0,13,162.8602702,0,0,0,inf,0.6336610215
52,40645,2000,0,0,0,1,0,0,0,22.21734047,0.02221734047,0,0,0,0,0,0,inf,0.2989648049
53,42157,1511,0,0,0,0,1,0,0,20.91447639,0.02091447639,0,2,95.62754344,0,0,0,inf,0.3082760296
54,42289,131,-150,0,1,0,0,0,0,14.74996662,0.01474996662,67.79676359,6,406.7805815,0,0,0,inf,0.1564066582
55,44290,2000,0,0,0,1,0,0,0,24.89307404,0.02489307404,0,22,883.779961,0,0,0,inf,0.3615595033
56,46291,2000,0,0,0,1,0,0,0,28.34618187,0.02834618187,0,10,352.781198,0,0,0,inf,0.1972518124
57,47406,1114,0,0,0,0,1,0,0,15.85341167,0.01585341167,0,7,441.545337,0,0,0,inf,0.7943331563
58,47601,194,-150,0,1,0,0,0,0,29.12580109,0.02912580109,34.33381959,9,309.0043763,0,0,0,inf,0.1994478998
59,47728,126,-150,0,1,0,0,0,0,13.97241879,0.01397241879,71.56956969,6,429.4174181,0,0,0,inf,0.1447194588
60,49729,2000,0,0,0,1,0,0,0,22.03149605,0.02203149605,0,17,771.6225881,0,0,0,inf,0.281488168
61,49923,193,-150,0,1,0,0,0,0,29.37252426,0.02937252426,34.04542256,9,306.408803,0,0,0,inf,0.151801476
