episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,404,403,12081.08026,0,0,0,0,1,0,82.40086365,0.08240086365,0,0,0,0,0,0,inf,0.0852298388
1,1300,895,5938.107291,1,0,0,0,0,0,67.59503937,0.06759503937,0,5,73.96992511,0,0,0,inf,0.09967802862
2,1768,467,7331.0831,1,0,0,0,0,0,47.97630692,0.04797630692,0,0,0,0,0,0,inf,0.04748652265
3,2166,397,12308.34681,0,0,0,0,1,0,82.57630157,0.08257630157,0,0,0,0,0,0,inf,0.07089696501
4,2633,466,7208.701927,1,0,0,0,0,0,47.6584053,0.0476584053,0,0,0,0,0,0,inf,0.05993001578
5,4634,2000,-25262.53491,0,0,1,0,0,0,75.15284729,0.07515284729,0,9,119.7559417,0,0,0,inf,0.2554328176
6,5186,551,10443.20189,1,0,0,0,0,0,69.88658142,0.06988658142,0,2,28.617797,0,0,0,inf,0.08103099288
7,5671,484,7308.269316,1,0,0,0,0,0,48.03947449,0.04803947449,0,0,0,0,0,0,inf,0.04808206931
8,6183,511,3737.0599,0,1,0,0,0,0,36.54760742,0.03654760742,27.36157222,7,191.5310056,0,0,0,inf,0.1072293068
9,6721,537,10488.79701,1,0,0,0,0,0,70.82287598,0.07082287598,0,5,70.59865801,0,0,0,inf,0.07860047303
10,7118,396,12215.5822,0,0,0,0,1,0,82.53449249,0.08253449249,0,0,0,0,0,0,inf,0.07151267899
11,7625,506,10622.21879,1,0,0,0,0,0,69.49645233,0.06949645233,0,3,43.16767115,0,0,0,inf,0.07720837122
12,8023,397,4240.154431,0,1,0,0,0,0,34.83837509,0.03483837509,28.70397937,0,0,0,0,0,inf,0.07008373828
13,8507,483,7233.681849,1,0,0,0,0,0,48.08874893,0.04808874893,0,0,0,0,0,0,inf,0.05610957324
14,8911,403,12130.99138,0,0,0,0,1,0,82.66513824,0.08266513824,0,0,0,0,0,0,inf,0.09812629654
15,9355,443,7366.421119,1,0,0,0,0,0,47.65927887,0.04765927887,0,0,0,0,0,0,inf,0.04923649148
16,9709,353,3998.74034,0,1,0,0,0,0,32.60795593,0.03260795593,30.66736235,1,30.66736235,0,0,0,inf,0.07420783667
17,10117,407,12111.81138,0,0,0,0,1,0,82.59809875,0.08259809875,0,0,0,0,0,0,inf,0.08281163363
18,10672,554,10413.43092,1,0,0,0,0,0,68.78456116,0.06878456116,0,3,43.61443832,0,0,0,inf,0.08601329465
19,11016,343,3563.547226,0,1,0,0,0,0,30.23928452,0.03023928452,33.0695655,2,66.139131,0,0,0,inf,0.07191089189
20,11423,406,12141.86221,0,0,0,0,1,0,82.39876556,0.08239876556,0,0,0,0,0,0,inf,0.09433627547
21,12015,591,10498.41348,1,0,0,0,0,0,70.72161102,0.07072161102,0,1,14.13994938,0,0,0,inf,0.071069077
22,12531,515,7151.474586,1,0,0,0,0,0,47.94874573,0.04794874573,0,0,0,0,0,0,inf,0.05541574315
23,12936,404,12220.56163,0,0,0,0,1,0,82.71703339,0.08271703339,0,2,24.17881684,0,0,0,inf,0.09043908825
24,13192,255,2554.805753,0,1,0,0,0,0,23.69761467,0.02369761467,42.19833996,2,84.39667991,0,0,0,inf,0.05904146529
25,13674,481,7266.347621,1,0,0,0,0,0,48.02291107,0.04802291107,0,0,0,0,0,0,inf,0.05588181864
26,14171,496,10591.72247,1,0,0,0,0,0,69.20472717,0.06920472717,0,2,28.89975991,0,0,0,inf,0.07716360625
27,14577,405,12226.01578,0,0,0,0,1,0,82.63962555,0.08263962555,0,0,0,0,0,0,inf,0.08628822151
28,15026,448,7342.545254,1,0,0,0,0,0,47.64896774,0.04764896774,0,0,0,0,0,0,inf,0.04866442924
29,15205,178,1789.340889,0,1,0,0,0,0,17.19954681,0.01719954681,58.14106679,1,58.14106679,0,0,0,inf,0.0429641783
30,15767,561,10409.58552,1,0,0,0,0,0,70.08062744,0.07008062744,0,3,42.80783591,0,0,0,inf,0.07707810183
31,15955,187,1474.313446,0,1,0,0,0,0,15.3928442,0.0153928442,64.96525184,0,0,0,0,0,inf,0.04826657228
32,16413,457,7349.345881,1,0,0,0,0,0,47.78790665,0.04778790665,0,0,0,0,0,0,inf,0.04993882907
33,16949,535,10604.17879,1,0,0,0,0,0,69.5221405,0.0695221405,0,1,14.38390695,0,0,0,inf,0.07352572338
34,17354,404,11870.33718,0,0,0,0,1,0,82.50548553,0.08250548553,0,0,0,0,0,0,inf,0.08756634006
35,17837,482,7224.806759,1,0,0,0,0,0,48.53365326,0.04853365326,0,0,0,0,0,0,inf,0.05827676482
36,18229,391,12037.83066,0,0,0,0,1,0,82.55562592,0.08255562592,0,0,0,0,0,0,inf,0.09164583938
37,18365,135,865.0940434,0,1,0,0,0,0,10.84121227,0.01084121227,92.24060694,0,0,0,0,0,inf,0.03339836599
38,18884,518,10555.06963,1,0,0,0,0,0,70.04801941,0.07004801941,0,3,42.82776337,0,0,0,inf,0.07549832446
39,19432,547,10508.57958,1,0,0,0,0,0,69.82906342,0.06982906342,0,3,42.9620541,0,0,0,inf,0.07534375815
40,19839,406,12262.70033,0,0,0,0,1,0,82.54946899,0.08254946899,0,0,0,0,0,0,inf,0.07507771047
41,19960,120,628.3722383,0,1,0,0,0,0,8.997311592,0.008997311592,111.1443112,0,0,0,0,0,inf,0.02649237309
42,20464,503,7220.250666,1,0,0,0,0,0,48.12462997,0.04812462997,0,0,0,0,0,0,inf,0.0517819651
43,20586,121,605.4426149,0,1,0,0,0,0,8.614596367,0.008614596367,116.0820493,0,0,0,0,0,inf,0.02259784624
44,21105,518,10478.06218,1,0,0,0,0,0,70.32790375,0.07032790375,0,5,71.09553582,0,0,0,inf,0.07622734209
45,21567,461,7259.07889,1,0,0,0,0,0,47.44530106,0.04744530106,0,0,0,0,0,0,inf,0.05744876109
46,21985,417,12334.66407,0,0,0,0,1,0,82.90665436,0.08290665436,0,0,0,0,0,0,inf,0.08144578924
47,22501,515,10585.32218,1,0,0,0,0,0,69.84957886,0.06984957886,0,2,28.63295717,0,0,0,inf,0.07741821265
48,22591,89,408.4485143,0,1,0,0,0,0,6.762276173,0.006762276173,147.8792014,0,0,0,0,0,inf,0.01878795366
49,22992,400,12065.0249,0,0,0,0,1,0,82.58599854,0.08258599854,0,0,0,0,0,0,inf,0.08176483889
50,23466,473,7187.049884,1,0,0,0,0,0,48.07834244,0.04807834244,0,0,0,0,0,0,inf,0.05953183877
51,24391,924,8979.368931,1,0,0,0,0,0,66.56020355,0.06656020355,0,2,30.04798503,0,0,0,inf,0.08781120817
