episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,352,351,600,1,0,0,0,0,0,41.52208328,0.04152208328,0,0,0,0,0,0,inf,0.178967307
1,1539,1186,600,1,0,0,0,0,0,181.2875519,0.1812875519,0,2,11.03219708,0,0,0,inf,0.1641708793
2,1669,129,0,0,0,0,1,0,0,0.001382757677,1.38E-06,0,0,0,0,0,0,inf,0.2402125703
3,1818,148,-150,0,1,0,0,0,0,15.53645706,0.01553645706,64.36473876,1,64.36473876,0,0,0,inf,3.523001479
4,2268,449,400,1,0,0,0,0,0,46.43144608,0.04643144608,0,0,0,0,0,0,inf,0.2395762042
5,2397,128,0,0,0,0,1,0,0,0.002106180182,2.11E-06,0,0,0,0,0,0,inf,0.3849560872
6,2805,407,600,1,0,0,0,0,0,61.68072891,0.06168072891,0,0,0,0,0,0,inf,0.1406813061
7,3617,811,600,1,0,0,0,0,0,159.468277,0.159468277,0,0,0,0,0,0,inf,0.3190673915
8,4463,845,0,0,0,0,1,0,0,52.08245087,0.05208245087,0,9,172.8029279,0,0,0,inf,2.911658025
9,4738,274,600,1,0,0,0,0,0,41.45700073,0.04145700073,0,0,0,0,0,0,inf,0.1903036728
10,5150,411,600,1,0,0,0,0,0,61.67433548,0.06167433548,0,0,0,0,0,0,inf,0.1599293199
11,5882,731,-150,0,1,0,0,0,0,142.2545166,0.1422545166,7.029653778,3,21.08896133,0,0,0,inf,0.3243159843
12,6240,357,600,1,0,0,0,0,0,62.61281967,0.06261281967,0,0,0,0,0,0,inf,0.1865299324
13,6386,145,-150,0,1,0,0,0,0,15.72429943,0.01572429943,63.59583805,1,63.59583805,0,0,0,inf,3.503474941
14,6635,248,-150,0,1,0,0,0,0,41.1832695,0.0411832695,24.28170498,1,24.28170498,0,0,0,inf,0.3403480221
15,6992,356,600,1,0,0,0,0,0,46.26132965,0.04626132965,0,3,64.84897911,0,0,0,inf,0.2504750413
16,7443,450,-150,0,1,0,0,0,0,50.57172012,0.05057172012,19.7738973,9,177.9650757,0,0,0,inf,1.433030594
17,7557,113,0,0,0,0,1,0,0,0.002145925071,2.15E-06,0,0,0,0,0,0,inf,0.3850163395
18,8880,1322,600,1,0,0,0,0,0,181.2293854,0.1812293854,0,2,11.03573792,0,0,0,inf,0.1605182082
19,9341,460,600,1,0,0,0,0,0,61.65564346,0.06165564346,0,0,0,0,0,0,inf,0.1648926024
20,9495,153,-150,0,1,0,0,0,0,15.57103539,0.01557103539,64.22180512,1,64.22180512,0,0,0,inf,3.505595985
21,9849,353,-150,0,1,0,0,0,0,43.32388306,0.04332388306,23.08195687,3,69.2458706,0,0,0,inf,0.3418835525
22,9967,117,0,0,0,0,1,0,0,0.6019097567,0.0006019097567,0,1,1661.378619,0,0,0,inf,0.5985338173
23,10683,715,400,1,0,0,0,0,0,159.4298248,0.1594298248,0,0,0,0,0,0,inf,0.3205149665
24,11160,476,0,0,0,0,1,0,0,45.38319397,0.04538319397,0,11,242.3804725,0,0,0,inf,1.450577683
25,11274,113,0,0,0,0,1,0,0,0.001351633342,1.35E-06,0,0,0,0,0,0,inf,0.2401397087
26,11604,329,600,1,0,0,0,0,0,41.54217911,0.04154217911,0,0,0,0,0,0,inf,0.1666661801
27,11937,332,400,1,0,0,0,0,0,46.38573837,0.04638573837,0,0,0,0,0,0,inf,0.2582060616
28,12052,114,0,0,0,0,1,0,0,0.002089957707,2.09E-06,0,0,0,0,0,0,inf,0.3849569086
29,12802,749,400,1,0,0,0,0,0,159.3910828,0.1593910828,0,0,0,0,0,0,inf,0.3238963186
30,13095,292,400,1,0,0,0,0,0,41.55376816,0.04155376816,0,0,0,0,0,0,inf,0.1831626535
31,13446,350,600,1,0,0,0,0,0,46.40435791,0.04640435791,0,0,0,0,0,0,inf,0.2512467039
32,13904,457,800,1,0,0,0,0,0,61.6703186,0.0616703186,0,0,0,0,0,0,inf,0.1595403028
