episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,305,304,-150,0,1,0,0,0,0,72.71793365,0.07271793365,13.7517659,6,82.51059537,0,0,0,inf,0.08916570689
1,644,338,400,1,0,0,0,0,0,67.4780426,0.0674780426,0,1,14.81963556,0,0,0,inf,0.08087693979
2,983,338,800,1,0,0,0,0,0,47.19867325,0.04719867325,0,0,0,0,0,0,inf,0.05409986631
3,1466,482,800,1,0,0,0,0,0,66.59135437,0.06659135437,0,2,30.03392886,0,0,0,inf,0.06097368698
4,1800,333,800,1,0,0,0,0,0,47.17284012,0.04717284012,0,0,0,0,0,0,inf,0.04836028753
5,2152,351,400,1,0,0,0,0,0,67.84230042,0.06784230042,0,3,44.22019863,0,0,0,inf,0.09034679548
6,2442,289,-150,0,1,0,0,0,0,73.5452652,0.0735452652,13.59706838,4,54.38827352,0,0,0,inf,0.07475849341
7,2781,338,600,1,0,0,0,0,0,47.05276489,0.04705276489,0,0,0,0,0,0,inf,0.04810055679
8,3074,292,-150,0,1,0,0,0,0,74.03395844,0.07403395844,13.50731504,4,54.02926015,0,0,0,inf,0.08052034189
9,3414,339,400,1,0,0,0,0,0,67.62604523,0.06762604523,0,2,29.57440426,0,0,0,inf,0.08608232709
10,3910,495,600,1,0,0,0,0,0,66.53710938,0.06653710938,0,0,0,0,0,0,inf,0.05666889053
11,4243,332,600,1,0,0,0,0,0,47.03805923,0.04703805923,0,0,0,0,0,0,inf,0.05418508208
12,4594,350,400,1,0,0,0,0,0,67.57302856,0.06757302856,0,1,14.79880392,0,0,0,inf,0.0880690916
13,5088,493,800,1,0,0,0,0,0,66.51013184,0.06651013184,0,2,30.07060646,0,0,0,inf,0.06329452587
14,5393,304,-150,0,1,0,0,0,0,74.45121002,0.07445121002,13.43161514,2,26.86323029,0,0,0,inf,0.08536444694
15,5732,338,800,1,0,0,0,0,0,47.23779297,0.04723779297,0,0,0,0,0,0,inf,0.04559918033
16,6079,346,200,1,0,0,0,0,0,67.52819824,0.06752819824,0,1,14.80862848,0,0,0,inf,0.08053918489
17,6574,494,800,1,0,0,0,0,0,66.65953064,0.06665953064,0,2,30.00321156,0,0,0,inf,0.05141279409
18,6872,297,-150,0,1,0,0,0,0,75.01915741,0.07501915741,13.32992844,6,79.97957065,0,0,0,inf,0.08208856414
19,7218,345,400,1,0,0,0,0,0,67.61000061,0.06761000061,0,3,44.3721339,0,0,0,inf,0.08496118121
20,7709,490,800,1,0,0,0,0,0,66.57920837,0.06657920837,0,4,60.07881586,0,0,0,inf,0.05987034123
21,8001,291,-150,0,1,0,0,0,0,74.80015564,0.07480015564,13.36895614,6,80.21373684,0,0,0,inf,0.08472686761
22,8337,335,600,1,0,0,0,0,0,47.08250046,0.04708250046,0,0,0,0,0,0,inf,0.05549097892
23,8675,337,600,1,0,0,0,0,0,47.32369995,0.04732369995,0,0,0,0,0,0,inf,0.04952302064
24,8972,296,-150,0,1,0,0,0,0,75.34358215,0.07534358215,13.2725306,4,53.09012242,0,0,0,inf,0.07667234166
25,9315,342,400,1,0,0,0,0,0,67.55435944,0.06755435944,0,2,29.60578735,0,0,0,inf,0.08624475079
26,9795,479,800,1,0,0,0,0,0,66.65563202,0.06665563202,0,2,30.00496641,0,0,0,inf,0.06104416649
27,10137,341,400,1,0,0,0,0,0,67.61949158,0.06761949158,0,3,44.3659059,0,0,0,inf,0.08435791057
28,10621,483,600,1,0,0,0,0,0,66.46401215,0.06646401215,0,0,0,0,0,0,inf,0.06228352957
29,10921,299,-150,0,1,0,0,0,0,75.85681152,0.07585681152,13.18273178,4,52.73092712,0,0,0,inf,0.07309940183
30,11256,334,800,1,0,0,0,0,0,47.24919128,0.04724919128,0,0,0,0,0,0,inf,0.04692173192
31,11595,338,800,1,0,0,0,0,0,47.133255,0.047133255,0,0,0,0,0,0,inf,0.05175107449
32,11935,339,200,1,0,0,0,0,0,67.68136597,0.06768136597,0,7,103.4258086,0,0,0,inf,0.09722079526
33,12282,346,600,1,0,0,0,0,0,84.14579773,0.08414579773,0,4,47.53653905,0,0,0,inf,0.0859346795
34,12783,500,800,1,0,0,0,0,0,66.52793121,0.06652793121,0,2,30.06256115,0,0,0,inf,0.06586415039
35,13130,346,600,0,0,0,0,1,0,84.17591858,0.08417591858,0,4,47.51952895,0,0,0,inf,0.09101251316
36,13485,354,200,1,0,0,0,0,0,67.65312958,0.06765312958,0,2,29.5625644,0,0,0,inf,0.08775021976
37,13976,490,800,1,0,0,0,0,0,66.5550766,0.0665550766,0,2,30.05029972,0,0,0,inf,0.06313883039
38,14309,332,600,1,0,0,0,0,0,47.07230377,0.04707230377,0,0,0,0,0,0,inf,0.05066588262
39,14644,334,800,1,0,0,0,0,0,47.11218643,0.04711218643,0,0,0,0,0,0,inf,0.04899446681
40,14996,351,200,1,0,0,0,0,0,67.57160187,0.06757160187,0,2,29.59823276,0,0,0,inf,0.08096702924
41,15488,491,800,1,0,0,0,0,0,66.61841583,0.06661841583,0,2,30.0217286,0,0,0,inf,0.0544881025
42,15835,346,600,1,0,0,0,0,0,84.08467865,0.08408467865,0,8,95.14218438,0,0,0,inf,0.09734620501
43,16170,334,800,1,0,0,0,0,0,47.05990219,0.04705990219,0,0,0,0,0,0,inf,0.05508143506
44,16511,340,400,1,0,0,0,0,0,67.62867737,0.06762867737,0,3,44.35987981,0,0,0,inf,0.07939588569
45,16859,347,600,1,0,0,0,0,0,84.06140137,0.08406140137,0,4,47.58426501,0,0,0,inf,0.09012949872
46,17361,501,600,1,0,0,0,0,0,66.49924469,0.06649924469,0,0,0,0,0,0,inf,0.06206386214
47,17680,318,0,0,0,0,0,1,0,83.44776917,0.08344776917,0,2,23.96708768,0,0,0,inf,0.0722993865
48,18022,341,400,1,0,0,0,0,0,67.58104706,0.06758104706,0,1,14.79704804,0,0,0,inf,0.087389062
49,18358,335,800,1,0,0,0,0,0,47.20667267,0.04720667267,0,0,0,0,0,0,inf,0.05322967072
50,18854,495,800,1,0,0,0,0,0,66.60840607,0.06660840607,0,2,30.0262402,0,0,0,inf,0.05267095098
51,19205,350,400,1,0,0,0,0,0,67.48605347,0.06748605347,0,2,29.63575283,0,0,0,inf,0.07936983287
52,19690,484,800,1,0,0,0,0,0,66.48640442,0.06648640442,0,0,0,0,0,0,inf,0.06253794339
53,20023,332,600,1,0,0,0,0,0,47.03742981,0.04703742981,0,0,0,0,0,0,inf,0.05116109779
54,20349,325,600,1,0,0,0,0,0,84.12685394,0.08412685394,0,4,47.54724339,0,0,0,inf,0.09614063481
55,20691,341,600,1,0,0,0,0,0,84.2146759,0.0842146759,0,4,47.49765949,0,0,0,inf,0.08743411398
56,21042,350,400,1,0,0,0,0,0,67.48526001,0.06748526001,0,3,44.45415191,0,0,0,inf,0.08841441291
57,21379,336,800,1,0,0,0,0,0,47.1525116,0.0471525116,0,0,0,0,0,0,inf,0.05291301905
58,21867,487,800,1,0,0,0,0,0,66.59874725,0.06659874725,0,2,30.03059491,0,0,0,inf,0.06430646636
59,22198,330,800,1,0,0,0,0,0,47.14883804,0.04714883804,0,0,0,0,0,0,inf,0.05016154429
60,22689,490,800,1,0,0,0,0,0,66.48812866,0.06648812866,0,2,30.08055784,0,0,0,inf,0.07699235466
61,23015,325,600,1,0,0,0,0,0,84.11303711,0.08411303711,0,4,47.55505374,0,0,0,inf,0.0865205434
62,23345,329,200,1,0,0,0,0,0,67.36519623,0.06736519623,0,3,44.53338175,0,0,0,inf,0.09187324637
63,23833,487,600,1,0,0,0,0,0,66.55961609,0.06655961609,0,4,60.09650048,0,0,0,inf,0.05773883145
64,24171,337,800,1,0,0,0,0,0,47.07579803,0.04707579803,0,0,0,0,0,0,inf,0.05030721975
65,24495,323,600,1,0,0,0,0,0,84.24518585,0.08424518585,0,6,71.22068685,0,0,0,inf,0.07671255653
66,24844,348,200,1,0,0,0,0,0,67.43582916,0.06743582916,0,1,14.82891235,0,0,0,inf,0.08155419577
67,25174,329,600,1,0,0,0,0,0,47.0669136,0.0470669136,0,0,0,0,0,0,inf,0.05109888971
68,25520,345,400,1,0,0,0,0,0,67.65083313,0.06765083313,0,3,44.34535188,0,0,0,inf,0.09439855313
69,26014,493,600,1,0,0,0,0,0,66.52971649,0.06652971649,0,0,0,0,0,0,inf,0.06221682468
70,26358,343,600,1,0,0,0,0,0,83.94390869,0.08394390869,0,4,47.65086666,0,0,0,inf,0.0865855241
71,26855,496,800,1,0,0,0,0,0,66.59736633,0.06659736633,0,0,0,0,0,0,inf,0.05732603616
72,27201,345,800,1,0,0,0,0,0,84.20207214,0.08420207214,0,4,47.50476916,0,0,0,inf,0.09343585723
73,27546,344,400,1,0,0,0,0,0,67.57229614,0.06757229614,0,3,44.39689298,0,0,0,inf,0.08394144308
74,27884,337,800,1,0,0,0,0,0,47.20610428,0.04720610428,0,0,0,0,0,0,inf,0.05340405332
75,28378,493,800,1,0,0,0,0,0,66.51185608,0.06651185608,0,0,0,0,0,0,inf,0.06018153548
76,28707,328,600,1,0,0,0,0,0,84.21393585,0.08421393585,0,4,47.49807689,0,0,0,inf,0.09547172856
77,29048,340,400,1,0,0,0,0,0,67.64205933,0.06764205933,0,0,0,0,0,0,inf,0.08191477268
78,29379,330,800,1,0,0,0,0,0,47.10660553,0.04710660553,0,0,0,0,0,0,inf,0.04875962383
