episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,788,787,-150,0,1,0,0,0,0,38.63353348,0.03863353348,25.88424899,16,414.1479839,0,0,0,inf,0.5234647125
1,1696,907,0,0,0,0,1,0,0,32.74126434,0.03274126434,0,6,183.2549879,0,0,0,inf,0.5772214747
2,2306,609,-150,0,1,0,0,0,0,25.09439278,0.02509439278,39.84953965,10,398.4953965,0,0,0,inf,0.7347494584
3,2783,476,0,0,0,0,1,0,0,0.01065426134,1.07E-05,0,0,0,0,0,0,inf,0.2789114845
4,3625,841,-150,0,1,0,0,0,0,26.12243462,0.02612243462,38.28127105,7,267.9688973,0,0,0,inf,0.2109853313
5,4056,430,-150,0,1,0,0,0,0,15.56960201,0.01556960201,64.22771752,1,64.22771752,0,0,0,inf,3.499964519
6,4901,844,0,0,0,0,0,1,0,43.39225006,0.04339225006,0,10,230.4558991,0,0,0,inf,0.5623326404
7,6122,1220,-150,0,1,0,0,0,0,47.35762405,0.04735762405,21.1159242,22,464.5503325,0,0,0,inf,0.4885158244
8,6770,647,-150,0,1,0,0,0,0,33.5741539,0.0335741539,29.78481611,7,208.4937128,0,0,0,inf,0.4912387537
9,8771,2000,0,0,0,1,0,0,0,56.56588745,0.05656588745,0,8,141.4279942,0,0,0,inf,2.849695319
10,10772,2000,0,0,0,1,0,0,0,26.36756516,0.02636756516,0,6,227.5522963,0,0,0,inf,1.518048069
11,11131,358,-150,0,1,0,0,0,0,15.62218857,0.01562218857,64.0115177,1,64.0115177,0,0,0,inf,3.547580357
12,11352,220,-150,0,1,0,0,0,0,28.17560387,0.02817560387,35.49169717,5,177.4584858,0,0,0,inf,0.4063639891
13,11868,515,0,0,0,0,1,0,0,0.002117844997,2.12E-06,0,0,0,0,0,0,inf,0.3849082079
14,12903,1034,-150,0,1,0,0,0,0,46.52878571,0.04652878571,21.49207173,19,408.3493629,0,0,0,inf,0.4969639491
15,13833,929,-150,0,1,0,0,0,0,36.61968994,0.03661968994,27.30771346,13,355.000275,0,0,0,inf,0.3925348804
16,14465,631,-150,0,1,0,0,0,0,15.99156284,0.01599156284,62.53297503,3,187.5989251,0,0,0,inf,0.3049621398
17,15188,722,-150,0,1,0,0,0,0,39.48788834,0.03948788834,25.32422072,7,177.269545,0,0,0,inf,0.5041275214
18,15689,500,-150,0,1,0,0,0,0,22.88895416,0.02288895416,43.6891958,10,436.891958,0,0,0,inf,0.8434473255
19,16224,534,0,0,0,0,1,0,0,0.0106499102,1.06E-05,0,0,0,0,0,0,inf,0.2796793298
20,17044,819,-150,0,1,0,0,0,0,25.4564476,0.0254564476,39.28277879,10,392.8277879,0,0,0,inf,0.6971134814
21,18148,1103,-150,0,1,0,0,0,0,54.57952881,0.05457952881,18.32188774,8,146.575102,0,0,0,inf,0.9667659019
22,18868,719,-150,0,1,0,0,0,0,28.42417908,0.02842417908,35.18131508,12,422.175781,0,0,0,inf,0.4592776248
23,19230,361,-150,0,1,0,0,0,0,15.51891899,0.01551891899,64.43747793,1,64.43747793,0,0,0,inf,3.480240688
24,19444,213,-150,0,1,0,0,0,0,28.02327919,0.02802327919,35.68461754,4,142.7384701,0,0,0,inf,0.3919305852
25,20197,752,-150,0,1,0,0,0,0,34.8805809,0.0348805809,28.6692473,7,200.6847311,0,0,0,inf,0.3942271598
26,22198,2000,0,0,0,1,0,0,0,58.27485657,0.05827485657,0,8,137.2804752,0,0,0,inf,1.573702808
27,23029,830,0,0,0,0,0,1,0,43.55841827,0.04355841827,0,7,160.7037234,0,0,0,inf,0.4407864649
28,23990,960,-150,0,1,0,0,0,0,47.39990997,0.04739990997,21.09708648,23,485.2329891,0,0,0,inf,0.6264866848
29,24545,554,-150,0,1,0,0,0,0,24.97219658,0.02497219658,40.044535,10,400.44535,0,0,0,inf,0.7697192061
30,24766,220,-150,0,1,0,0,0,0,29.39659691,0.02939659691,34.01754302,3,102.0526291,0,0,0,inf,0.3846359431
31,25732,965,-150,0,1,0,0,0,0,47.38035583,0.04738035583,21.10579337,24,506.5390409,0,0,0,inf,0.5388902855
