episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,305,304,-150,0,1,0,0,0,0,40.76490402,0.04076490402,24.5309053,10,245.309053,0,0,0,inf,0.268468691
1,451,145,-150,0,1,0,0,0,0,18.43723297,0.01843723297,54.23807366,6,325.428442,0,0,0,inf,0.1682616299
2,2452,2000,0,0,0,1,0,0,0,35.93872833,0.03593872833,0,6,166.9508154,0,0,0,inf,0.5251528444
3,4453,2000,0,0,0,1,0,0,0,22.1432991,0.0221432991,0,2,90.32077789,0,0,0,inf,0.4621968444
4,4737,283,-150,0,1,0,0,0,0,59.83213806,0.05983213806,16.7134258,12,200.5611096,0,0,0,inf,0.3577123372
5,5661,923,0,0,0,0,1,0,0,21.52317238,0.02152317238,0,12,557.5386281,0,0,0,inf,0.6712536079
6,5953,291,-150,0,1,0,0,0,0,61.87582779,0.06187582779,16.16139995,9,145.4525995,0,0,0,inf,0.3028036387
7,6195,241,-150,0,1,0,0,0,0,44.04285049,0.04404285049,22.70516074,13,295.1670896,0,0,0,inf,0.237022742
8,6697,501,0,0,0,0,1,0,0,0.005932979751,5.93E-06,0,0,0,0,0,0,inf,0.01434166144
9,6963,265,-150,0,1,0,0,0,0,36.93006897,0.03693006897,27.07820559,8,216.6256447,0,0,0,inf,0.2683758877
10,7098,134,-150,0,1,0,0,0,0,15.54847431,0.01554847431,64.31499194,6,385.8899516,0,0,0,inf,0.1503288993
11,8355,1256,0,0,0,0,1,0,0,43.6666069,0.0436666069,0,5,114.5039735,0,0,0,inf,0.646982205
12,10356,2000,0,0,0,1,0,0,0,19.00935173,0.01900935173,0,2,105.2113732,0,0,0,inf,0.1881517145
13,10557,200,-150,0,1,0,0,0,0,31.62234879,0.03162234879,31.62320442,10,316.2320442,0,0,0,inf,0.2362975723
14,10693,135,-150,0,1,0,0,0,0,15.72694111,0.01572694111,63.58515576,7,445.0960903,0,0,0,inf,0.1590555082
15,12694,2000,0,0,0,1,0,0,0,19.20472145,0.01920472145,0,0,0,0,0,0,inf,0.2065456847
16,12933,238,-150,0,1,0,0,0,0,43.19106674,0.04319106674,23.15293591,2,46.30587181,0,0,0,inf,0.1567551504
17,13065,131,-150,0,1,0,0,0,0,15.12938786,0.01512938786,66.09652747,6,396.5791648,0,0,0,inf,0.1462327558
18,15066,2000,0,0,0,1,0,0,0,24.82369804,0.02482369804,0,6,241.7045192,0,0,0,inf,0.4217500065
19,15550,483,0,0,0,0,1,0,0,0.005890193395,5.89E-06,0,0,0,0,0,0,inf,0.0142383218
20,15849,298,-150,0,1,0,0,0,0,64.6578598,0.0646578598,15.46602382,15,231.9903573,0,0,0,inf,0.2724502344
21,15990,140,-150,0,1,0,0,0,0,16.85931015,0.01685931015,59.31440795,6,355.8864477,0,0,0,inf,0.1679701041
22,16245,254,-150,0,1,0,0,0,0,49.50654221,0.04950654221,20.19935054,8,161.5948043,0,0,0,inf,0.1517516168
23,16745,499,0,0,0,0,1,0,0,0.005890466273,5.89E-06,0,0,0,0,0,0,inf,0.01362530615
24,17000,254,-150,0,1,0,0,0,0,45.34470367,0.04534470367,22.0532922,6,132.3197532,0,0,0,inf,0.6545681464
25,17169,168,-150,0,1,0,0,0,0,22.68246841,0.02268246841,44.08691249,10,440.8691249,0,0,0,inf,0.1452280892
26,17310,140,-150,0,1,0,0,0,0,17.03749275,0.01703749275,58.6940822,6,352.1644932,0,0,0,inf,0.1663738843
27,17450,139,-150,0,1,0,0,0,0,16.83487701,0.01683487701,59.40049334,6,356.4029601,0,0,0,inf,0.1530507734
28,19451,2000,0,0,0,1,0,0,0,27.9997673,0.0279997673,0,2,71.42916505,0,0,0,inf,0.4940214312
29,19692,240,-150,0,1,0,0,0,0,43.23659515,0.04323659515,23.12855572,13,300.6712243,0,0,0,inf,0.1555715739
30,19944,251,-150,0,1,0,0,0,0,46.67663956,0.04667663956,21.42399302,10,214.2399302,0,0,0,inf,0.3807714021
31,20287,342,-150,0,1,0,0,0,0,53.9115715,0.0539115715,18.54889353,11,204.0378289,0,0,0,inf,0.1997611281
32,21071,783,0,0,0,0,1,0,0,17.54668808,0.01754668808,0,2,113.9816238,0,0,0,inf,0.6002672089
33,23072,2000,0,0,0,1,0,0,0,25.30195618,0.02530195618,0,4,158.0905434,0,0,0,inf,0.3338140536
34,23206,133,-150,0,1,0,0,0,0,15.48936653,0.01548936653,64.56041943,6,387.3625166,0,0,0,inf,0.1476883088
35,25207,2000,0,0,0,1,0,0,0,33.26279831,0.03326279831,0,7,210.445313,0,0,0,inf,0.3494319627
36,25699,491,0,0,0,0,1,0,0,0.006614258047,6.61E-06,0,0,0,0,0,0,inf,0.01341401252
37,25846,146,-150,0,1,0,0,0,0,18.32404518,0.01832404518,54.57310272,6,327.4386163,0,0,0,inf,0.1706294576
38,26210,363,-150,0,1,0,0,0,0,54.1197052,0.0541197052,18.47755815,9,166.2980234,0,0,0,inf,0.2865603783
39,26427,216,-150,0,1,0,0,0,0,36.01180649,0.03601180649,27.76867082,12,333.2240498,0,0,0,inf,0.2357289374
40,28317,1889,0,0,0,0,1,0,0,20.17051125,0.02017051125,0,2,99.15465085,0,0,0,inf,0.2964583999
41,30318,2000,0,0,0,1,0,0,0,20.5854969,0.0205854969,0,26,1263.025135,0,0,0,inf,0.3548048749
