episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,260,259,0,0,1,0,0,0,0,9.670868581,0.009670868581,103.4033284,0,0,0,0,0,4.757818699,0.01501205492
1,414,153,0,0,1,0,0,0,0,10.82362545,0.01082362545,92.3904846,2,184.7809692,0,0,0,4.765069485,0.2315769974
2,619,204,0,0,1,0,0,0,0,11.67182148,0.01167182148,85.67643035,4,342.7057214,0,0,0,4.216269016,0.2634633046
3,762,142,0,0,0,0,0,0,1,13.6900138,0.0136900138,0,3,219.1378361,0,0,0,3.588088751,1.039663584
4,942,179,0,0,1,0,0,0,0,13.03825257,0.01303825257,76.69739443,3,230.0921833,0,0,0,3.131818056,0.3012388337
5,1150,207,0,0,1,0,0,0,0,9.738869481,0.009738869481,102.6813227,2,205.3626454,0,0,0,4.765878677,0.09994702433
6,1286,135,0,0,1,0,0,0,0,10.76304053,0.01076304053,92.91054856,0,0,0,0,0,4.755258083,0.05435886591
7,1626,339,0,0,1,0,0,0,0,10.21504534,0.01021504534,97.89481758,4,391.5792703,0,0,0,4.47268486,0.1280051821
8,1900,273,0,0,1,0,0,0,0,10.80814904,0.01080814904,92.52278036,1,92.52278036,0,0,0,4.762630939,0.08643608656
9,2023,122,0,0,1,0,0,0,0,9.854663232,0.009854663232,101.474802,6,608.8488118,0,0,0,4.710993767,0.2798757683
10,2172,148,0,0,1,0,0,0,0,10.8306415,0.0108306415,92.33063438,2,184.6612688,0,0,0,4.763325691,0.1304839176
11,2573,400,0,0,1,0,0,0,0,10.7750204,0.0107750204,92.80724887,0,0,0,0,0,4.754972458,0.04142027286
12,2762,188,0,0,1,0,0,0,0,10.77411876,0.01077411876,92.81501554,0,0,0,0,0,4.755558491,0.0331022457
13,3069,306,0,0,1,0,0,0,0,9.961645769,0.009961645769,100.385019,4,401.5400761,0,0,0,4.658295631,0.1457074309
14,3202,132,0,0,1,0,0,0,0,9.771566901,0.009771566901,102.3377325,3,307.0131976,0,0,0,4.751929283,0.1901118074
15,3439,236,0,0,1,0,0,0,0,10.81241262,0.01081241262,92.48629652,2,184.972593,0,0,0,4.759995937,0.06372214227
16,3553,113,0,0,1,0,0,0,0,9.691493265,0.009691493265,103.1832735,2,206.366547,0,0,0,4.759529591,0.1121498697
17,3684,130,0,0,1,0,0,0,0,9.804499481,0.009804499481,101.9939878,1,101.9939878,0,0,0,4.728323936,0.2141368521
18,3880,195,0,0,0,0,0,0,1,24.4500723,0.0244500723,0,6,245.3980474,1,0,0,2.469011545,0.5694499654
19,4069,188,0,0,1,0,0,0,0,10.92433861,0.01092433861,91.53872246,4,366.1548898,0,0,0,4.725117683,0.1606098605
20,4688,618,0,0,0,0,0,0,1,16.29433208,0.01629433208,0,7,429.5972344,1,0,0,4.016497612,0.1349860818
21,4919,230,0,0,1,0,0,0,0,9.735909391,0.009735909391,102.7125418,2,205.4250835,0,0,0,4.763939381,0.09805702676
22,5184,264,0,0,1,0,0,0,0,9.701276964,0.009701276964,103.0792136,3,309.2376407,0,0,0,4.758759499,0.04004617563
23,5354,169,0,0,1,0,0,0,0,11.52112546,0.01152112546,86.7970758,3,260.3912274,0,0,0,4.350198746,0.4051548069
24,5450,95,0,0,1,0,0,0,0,9.697866225,0.009697866225,103.1154665,1,103.1154665,0,0,0,4.763279915,0.1141557166
25,5747,296,0,0,0,0,0,0,1,28.68604453,0.02868604453,0,12,418.3218772,1,0,0,2.360920906,0.5571946963
26,5907,159,0,0,1,0,0,0,0,9.666228201,0.009666228201,103.4529683,0,0,0,0,0,4.752805233,0.02476560821
27,6005,97,0,0,1,0,0,0,0,9.703015639,0.009703015639,103.0607429,0,0,0,0,0,4.750657082,0.1896312761
28,6309,303,0,0,0,0,0,0,1,19.84893408,0.01984893408,0,6,302.2832347,1,0,0,2.360614538,0.3848217055
29,6452,142,0,0,1,0,0,0,0,10.80955326,0.01080955326,92.51076116,2,185.0215223,0,0,0,4.769785404,0.1689552471
30,6661,208,0,0,0,0,0,0,1,18.98014673,0.01898014673,0,8,421.4930535,1,0,0,3.206693888,0.6573298127
31,6800,138,0,0,1,0,0,0,0,11.26802435,0.01126802435,88.74670207,4,354.9868083,0,0,0,4.513175011,0.3977330432
32,6980,179,0,0,1,0,0,0,0,10.37143113,0.01037143113,96.41870899,3,289.256127,0,0,0,4.350242138,0.1096918418
33,7120,139,0,0,1,0,0,0,0,10.80345613,0.01080345613,92.56297132,4,370.2518853,0,0,0,4.759961605,0.1108579633
34,7276,155,0,0,1,0,0,0,0,9.792952681,0.009792952681,102.1142481,1,102.1142481,0,0,0,4.730638504,0.2001555073
35,7485,208,0,0,0,0,0,0,1,23.89162735,0.02389162735,0,10,418.5566707,1,0,0,2.626692057,0.6919376985
36,7826,340,0,0,1,0,0,0,0,10.74890018,0.01074890018,93.03277387,0,0,0,0,0,4.770262241,0.02029284344
37,8079,252,0,0,1,0,0,0,0,9.705536965,0.009705536965,103.0339695,2,206.0679391,0,0,0,4.761044502,0.05047052227
38,8198,118,0,0,1,0,0,0,0,9.752518959,0.009752518959,102.5376115,1,102.5376115,0,0,0,4.758364201,0.2252415328
39,8355,156,0,0,1,0,0,0,0,9.762919419,0.009762919419,102.4283779,2,204.8567559,0,0,0,4.750458241,0.1635324686
40,8462,106,0,0,1,0,0,0,0,10.90624604,0.01090624604,91.6905777,4,366.7623108,0,0,0,4.740078926,0.3351491553
41,8566,103,0,0,1,0,0,0,0,10.91164946,0.01091164946,91.64517274,3,274.9355182,0,0,0,4.728370667,0.1666154981
42,8714,147,0,0,1,0,0,0,0,9.754052728,0.009754052728,102.521488,1,102.521488,0,0,0,4.756174564,0.1450739129
43,9011,296,0,0,1,0,0,0,0,9.703816757,0.009703816757,103.0522345,0,0,0,0,0,4.753510475,0.04518101033
44,9181,169,0,0,1,0,0,0,0,10.82817797,0.01082817797,92.35164057,3,277.0549217,0,0,0,4.764736176,0.1327292826
45,9453,271,0,0,0,0,0,0,1,23.08072802,0.02308072802,0,14,606.5666554,1,0,0,2.249954224,0.6286145261
46,9667,213,0,0,0,0,0,0,1,23.08717667,0.02308717667,0,6,259.8845275,1,0,0,2.274361849,0.6047056653
47,9779,111,0,0,1,0,0,0,0,9.676750243,0.009676750243,103.3404785,1,103.3404785,0,0,0,4.760119438,0.07765738297
48,10024,244,0,0,0,0,0,0,1,23.93937773,0.02393937773,0,11,459.493982,1,0,0,2.622965336,0.6428455956
49,10147,122,0,0,1,0,0,0,0,10.81026587,0.01081026587,92.50466286,1,92.50466286,0,0,0,4.759977818,0.186512515
